bID,name,address,cord,numOfReview,rating,zipcode,cuisine
Qwd4Tv-CqgO2Yl9zZgkKOQ,Shun Lee Palace,"155 E 55th St, New York, NY 10022","40.75945, -73.96907",307,3.0,10022,chinese
XaEFFUabnbH8ZF7ccmSAlQ,South Of The Clouds,"16 W 8th St, New York, NY 10011","40.73264, -73.99752",220,4.0,10011,chinese
cGSLzPA_SCWrN3cyT86Nhw,Dun Huang - Upper West,"1268 Amsterdam Ave, New York, NY 10027","40.81106, -73.95818",81,3.5,10027,chinese
KJTTqIxuB0BEsYxLaYyAZw,Tonkatsu Matsunoya,"131 E 45th St, New York, NY 10017","40.7533493041992, -73.9741592407227",417,4.0,10017,chinese
VbFYau70iG_s6UNFwYtGVQ,Xu's Public House,"15 Union Square W, New York, NY 10003","40.73589, -73.9917",107,4.0,10003,chinese
FYWwW5lcxKzaA98Xgw8bqA,hanon,"436 Union Ave, Brooklyn, NY 11211","40.7134488, -73.9513445",152,4.5,11211,chinese
EFihj7vsRRXiF5la-UURyw,Hop Kee,"21 Mott St, New York, NY 10013","40.714458, -73.998889",800,3.5,10013,chinese
gXnC_aZR09BvqEQKGKFjBg,BCD Tofu House,"5W 32nd St, New York, NY 10001","40.747509, -73.986079",2069,4.0,10001,chinese
orYWYTk6kNK1YODsADk_tg,The Jin,"856 10th Ave, New York, NY 10019","40.768541, -73.988734",299,4.5,10019,chinese
klAhw3xLQi9GF1tf_HnS7w,Izakaya MEW,"53 W 35th St, New York, NY 10001","40.750148, -73.9863203465939",2346,4.0,10001,chinese
ZN2Z_ImFRxueRhNUSoCbWw,Panda Chinese Restaurant,"23 Catherine St, New York, NY 10038","40.712931, -73.996904",3,5.0,10038,chinese
oTkzgr7hzOAdlP99Auj3GQ,Momosan Ramen & Sake - New York,"342 Lexington Ave, New York, NY 10016","40.74993, -73.97746",1658,4.0,10016,chinese
jfnDwWBGK4JoWE5jbeKxSw,Chu-Ros Thai,"1590 Lexington Ave, New York, NY 10029","40.78922, -73.94873",90,4.5,10029,chinese
KBZQN540Xz6LbXLRVOMc0w,Hunan Delight,"1467 York Ave, New York, NY 10075","40.770678, -73.951296",187,3.5,10075,chinese
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,"132 W 31st St, New York, NY 10001","40.74839, -73.99062",849,4.0,10001,chinese
5tWpAFpF618KJxBhHJzF7g,E Noodle 粥麵館 - Chinatown,"5 Catherine St, New York, NY 10038","40.71379, -73.99731",105,4.0,10038,chinese
BF6pY829iPBERt15CG1g3w,At Nine Restaurant & Bar,"592 9th Ave, New York, NY 10036","40.758697, -73.992064",498,4.0,10036,chinese
FZpm4_fbd6P984foOUejWg,Jongro BBQ,"22 W 32nd St, Fl 2, New York, NY 10001","40.747514, -73.986884",2011,4.0,10001,chinese
VG0XPr9jSrgd8p5WPD1HaQ,Ollies To Go,"307 E 77th St, New York, NY 10075","40.771918, -73.955451",60,3.5,10075,chinese
7hh2eP4HVkyjtpcqeITk3Q,Ollie's Noodle Shop & Grille,"2705 Broadway, New York, NY 10025","40.79942, -73.96868",173,3.0,10025,chinese
FlZ1zdVEKWv7dwqm8Uw8-w,Raku,"342 E 6th St, New York, NY 10003","40.7264988089246, -73.9866526052356",1118,4.5,10003,chinese
kWJF8L1u5jdlkLBItUu16w,Bo Ky Restaurant,"80 Bayard St, New York, NY 10013","40.71579, -73.99867",773,3.5,10013,chinese
Ej-hrhc8HFWfijN4X5akOg,Dim Sum Palace,"33 W 33rd St, New York, NY 10001","40.7486498128575, -73.98684828079797",107,4.0,10001,chinese
wGFSTTB6b4MHJJUzBnVJeg,Top Thai Greenwich,"235 Sullivan St, New York, NY 10012","40.729771, -73.999392",1541,4.5,10012,chinese
rBUTVjRs5CcEMe3dfVRZJQ,Ho Foods,"110 E 7th St, New York, NY 10009","40.72634, -73.98478",309,4.0,10009,chinese
qY1o1MhoRyN84RRhUJtvpQ,Her Name Is Han,"17 E 31st St, New York, NY 10016","40.7462615966797, -73.984733581543",1263,4.0,10016,chinese
479rycCXZojMT9S0cl8Oxg,Yakiniku Gen,"250 E 52nd St, New York, NY 10022","40.75611, -73.96815",144,4.0,10022,chinese
fVsH6QIJPzXpVbgmeiolsA,Jungsik,"2 Harrison St, New York, NY 10013","40.7188032533572, -74.0090829725856",605,4.5,10013,chinese
xWUL-j6TQyKQHIfOtetu-Q,HanGawi,"12 E 32nd St, New York, NY 10016","40.746737, -73.984662",1187,4.0,10016,chinese
XgiG7K7ubHsj2JJ-c2sXnw,Thai Diner,"186 Mott St, New York, NY 10012","40.720714, -73.9956057",122,4.0,10012,chinese
2wVirrAVg3ltAFHoHeXHMQ,Dim Sum Palace,"59 2nd Ave, New York, NY 10003","40.7259, -73.98986",184,4.5,10003,chinese
L37A2JWXfwR_PgKColA8xA,Big Wong,"67 Mott St, New York, NY 10013","40.71624, -73.99842",1452,3.5,10013,chinese
bpeeh-kkay0ZE7mGXsCVKQ,Ahana,"1154 1st Ave, New York, NY 10065","40.7622458, -73.9598571",150,4.0,10065,chinese
UiBQ8Uyu4wfOtEM1Rr8ycA,Shanghai Asian Cuisine,"14A Elizabeth St, New York, NY 10013","40.7159077, -73.997383",511,4.0,10013,chinese
U5dCWjAxrvLLMH1ErpGfvw,A-jiao,"1817 2nd Ave, New York, NY 10128","40.783159, -73.948244",133,3.5,10128,chinese
8fr5FYU1ip0phERt1mrekg,Bohemian Restaurant,"57 Great Jones St, New York, NY 10012","40.72639, -73.99236",777,4.5,10012,chinese
2f0EWTvp3YDtGNKEEXKKhA,Naruto Ramen,"1596 3rd Ave, New York, NY 10128","40.781223, -73.952636",953,3.5,10128,chinese
NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,"3600 Broadway, Ste 3, New York, NY 10031","40.828384, -73.948674",844,4.0,10031,chinese
LpVbI-E9C-CSp7WhU5h2Iw,Fishmarket Restaurant,"111 South St, New York, NY 10038","40.70717, -74.00192",552,4.5,10038,chinese
2UmeXoBQ6zRNn0Zv_VcAjw,JiangNan 江南食府,"133-42 39th Ave, Ste 101, Flushing, NY 11354","40.759239, -73.83256",81,4.5,11354,chinese
jjJc_CrkB2HodEinB6cWww,LoveMama,"174 2nd Ave, New York, NY 10003","40.730408722512074, -73.98612673033213",5215,4.5,10003,chinese
rJ4N10Nbh-GM49qOSGFoAw,Old Xi'an,"164 Pearl St, New York, NY 10005","40.70591, -74.00747",214,4.0,10005,chinese
B87c3bE_u53yNYO1cmHSIw,Flor de Mayo,"2651 Broadway, New York, NY 10025","40.797859, -73.969948",578,4.0,10025,chinese
Wbmqg0TkOVkzNh3HrJ9DIQ,Vietnaam,"1700 2nd Ave, New York, NY 10128","40.7791481018066, -73.9504165649414",812,4.0,10128,chinese
_Ge2eC89Z-jlaDDWglfT8g,Pa Pa Thai Cuisine,"1069 1st Ave, New York, NY 10022","40.7593778206059, -73.9624154842934",226,4.5,10022,chinese
d8jKE2-a8fhK8g3yg8bJwg,P.F. Chang's To Go,"630 3rd Ave, New York, NY 10017","40.75004662946601, -73.97511709481478",4,4.0,10017,chinese
ePVlFbTzdVQFWie__kdplg,Main Noodle House,"1011 6th Ave, New York, NY 10018","40.752143, -73.986396",415,3.5,10018,chinese
r6r-XK_wL02FQdAgaauTxg,Kame,"330 8th Ave, New York, NY 10001","40.7474881059799, -73.996648862958",434,4.5,10001,chinese
Sj2StOWkhHIPE6_sS5RMCQ,Evergreen On 38,"10 E 38th St, New York, NY 10016","40.75041, -73.98199",269,3.5,10016,chinese
IkOW8jcaFYOll4albHitLw,Lotus + Cleaver,"28-17 Jackson Ave, Long Island City, NY 11101","40.748650977899594, -73.93829307763797",15,4.5,11101,chinese
4WyXnioHqTIcaFFN_TS1Vw,Ling Long Xuan Restaurant,"586 Newark Ave, Jersey City, NJ 07306","40.73237, -74.0569",163,4.0,07306,chinese
Ew3d7Vt18c1MH4_X6ogxQQ,Banh Mi Zon,"443 E 6th St, New York, NY 10009","40.7256861, -73.9842575",320,4.5,10009,chinese
YvWQMlMjtYmVmheH97tTlQ,Crab House All You Can Eat Seafood,"135 E 55th St, New York, NY 10022","40.75961, -73.9698",123,4.0,10022,chinese
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,"409 W 15th St, New York, NY 10011","40.74207, -74.00565",1032,4.5,10011,chinese
3ESDUFulPVoMJdsqPQGm0A,Golden City Chinese Restaurant,"423 9th Ave, New York, NY 10001","40.753277148143, -73.996643608314",83,3.5,10001,chinese
aije_BqBVVl-6T13QsnRqQ,August Gatherings,"266 Canal St, New York, NY 10013","40.7186556, -74.0011004",259,3.5,10013,chinese
Puyzn1gagH9TsJz7EBJs3g,Baji Baji,"145 1st Ave, New York, NY 10003","40.72817, -73.98511",34,4.5,10003,chinese
oWBDdSamOzxMJzsD_-seXg,Noodies,"830 9th Ave, New York, NY 10019","40.7662850538302, -73.9866788007826",507,4.0,10019,chinese
tguMh2GgOcU9fu6WN3dqpw,The Original Buddha Bodai Kosher Vegetarian Restaurant,"5 Mott St, New York, NY 10013","40.7138543, -73.9989484",1038,4.0,10013,chinese
cCHkQ5oISNafWnLoBpsagg,Yue Wong Restaurant,"60 Bayard St, New York, NY 10013","40.715546, -73.99774",11,4.5,10013,chinese
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,"43 W 65th St, New York, NY 10023","40.7727826, -73.9811626",482,3.0,10023,chinese
CgsvKB65PZrZV8AhnD-wnw,King Jade Garden,"141 E 55th St, New York, NY 10022","40.75947, -73.96942",31,3.5,10022,chinese
B9_TgZa8rgW5oZOtXZUMCw,Laut Singapura,"31 E 20th St, New York, NY 10003","40.73895, -73.98896",186,4.0,10003,chinese
bDsXyYwzk4I9_7l51D_gaA,Cafe Evergreen,"1367 1st Ave, New York, NY 10021","40.76891, -73.9556",183,3.5,10021,chinese
aK2ipD9K8-usBw_gkvvJuw,Nare Sushi,"115 E 57th St, New York, NY 10022","40.76143, -73.96992",357,4.0,10022,chinese
qiw9Kgsu5YVGrQL_OeDmcQ,Hide-Chan Ramen,"248 E 52nd St, Fl 2, New York, NY 10022","40.75613, -73.9682",1330,3.5,10022,chinese
wQU3LMmOPNzxL-ptOi_F5w,Kobeyaki,"293 7th Ave, New York, NY 10001","40.7462138, -73.99388",542,4.0,10001,chinese
ItZ8CzZAGXGjB8_9HxDIXg,Grand Sichuan Eastern,"172 8th Ave, New York, NY 10011","40.74256, -74.00026",123,3.0,10011,chinese
-EqTI_ssZs0iNM39KjzlQA,River House Chinese Cuisine,"725 River Rd, Edgewater, NJ 07020","40.8197069486449, -73.977166166197",123,4.0,07020,chinese
qEe7nIhPfEL6L0-VYhWRrA,Raku,"48 Macdougal St, New York, NY 10012","40.72728, -74.00252",435,4.5,10012,chinese
iSjPBJRiWqrgxW7ZM3CGig,Birds of a Feather,"191 Grand St, Brooklyn, NY 11211","40.71442, -73.960441",385,4.0,11211,chinese
DKGUSLiqNchBNatKoPM9QQ,Junzi Kitchen,"2896 Broadway, New York, NY 10025","40.8057641877461, -73.9652019005902",192,4.0,10025,chinese
dpCSDy9uefOEcY44FHss2Q,Hyo Dong Gak,"51 W 35th St, New York, NY 10001","40.7501219, -73.9862269",412,3.5,10001,chinese
43r4ynjeIZeQI1w7SWARuQ,Topaz Noodle Bar,"129 W 56th St, New York, NY 10019","40.7644424438477, -73.9789733886719",672,4.0,10019,chinese
yVI01P3ApyLlkqtOfgki7A,Bei Jing Chinese Foods,"860 10th Ave, New York, NY 10019","40.768619, -73.98851",21,3.5,10019,chinese
j0Q-yyxS2WiL3foCJEV4eg,Dirt Candy,"86 Allen St, New York, NY 10002","40.7179075, -73.9907183",665,4.0,10002,chinese
Up2LI3M1Uz3qJncRo0WgVw,Pho Shop,"141 W 72nd St, New York, NY 10023","40.778255, -73.980123",141,4.0,10023,chinese
Nt3Y26a6OMtdBe8xMMJjqQ,Mee Noodle Shop & Grill,"930 2nd Ave, New York, NY 10022","40.754463, -73.968518",299,3.5,10022,chinese
3n6i8TwGEIL9KnCCHUyiqA,Sai,"95-34 Queens Blvd, Rego Park, NY 11374","40.73012, -73.8636",189,5.0,11374,chinese
gQ6DNeLNWQV-zwWyuFeBpg,No. 1 Chinese Restaurant,"10 S William St, New York, NY 10004","40.7046671846472, -74.0105490435282",158,3.0,10004,chinese
XDv71A1J3aIOu_W5sVzZ2w,Shi Miao Dao Yunnan Rice Noodle,"33 Saint Marks Pl, New York, NY 10003","40.72904, -73.9881",104,4.0,10003,chinese
ziwipi8JK_ik4mLaw1fTGw,Kam-Wei Kitchen,"630 10th Ave, New York, NY 10036","40.76128, -73.99392",39,3.5,10036,chinese
eGIY_25KFspf8KefDQMj-Q,Lan Larb,"637 2nd Ave, New York, NY 10016","40.745373, -73.975807",308,4.0,10016,chinese
4Jp0wdJXLpmgCwWv6o6YEQ,Torishin,"362 W 53rd St, New York, NY 10019","40.76496, -73.98721",302,4.0,10019,chinese
0GftSP2dRwEzujkv2VKIgA,Wok Wok Southeast Asian Kitchen,"11 Mott St, New York, NY 10013","40.7140555, -73.9988387116394",998,4.0,10013,chinese
mESab-FqL5QqSVsnX72asQ,Zen Ramen & Sushi,"150 W 36th street, New York, NY 10018","40.75177475474212, -73.98897630211589",1815,4.5,10018,chinese
zuD-iB7hV_dnf_JzBk_DCQ,Juku,"32 Mulberry St, New York, NY 10013","40.71461, -73.999528",131,4.0,10013,chinese
LJntAPKObO0OfydYm3_bzQ,Kings Co Imperial,"168 1/2 Delancey St, New York, NY 10002","40.7180159, -73.9853739",73,4.0,10002,chinese
qhXIW0LDT4XsoN2IE6dZHg,Ahimsa Garden,"265 E 10th St, New York, NY 10009","40.728491, -73.983178",138,4.5,10009,chinese
B8wHwGZCddRZ_T953FApxQ,Maki Kosaka,"55 W 19th St, New York, NY 10011","40.740322, -73.99379",28,4.5,10011,chinese
afbl_jCNpomzJiDBdomb6g,Oceans New York,"233 Park Ave S, New York, NY 10003","40.737408, -73.987887",79,4.5,10003,chinese
2pnhIRBUw58PpN8CQEYiZA,New Food King,"694 10th Ave, New York, NY 10036","40.76366, -73.99217",65,3.5,10036,chinese
sCC7-hSdCkNPExejZT9BAQ,The MasalaWala,"179 Essex St, New York, NY 10002","40.72191, -73.98666",1503,4.5,10002,chinese
VDbMrjBq-XAKZTS_cgB9_A,Asian 59,"207 E 59th St, New York, NY 10022","40.76153, -73.96595",82,3.5,10022,chinese
E1QQuFMX7DAEt8jV4attkA,Taste Good,"18 W 25th St, New York, NY 10010","40.7433836718734, -73.9901636441803",100,3.5,10010,chinese
b8a-8u_A51v2IzyjLVsx6w,Del Frisco's Double Eagle Steakhouse,"1221 Ave Of The Americas, New York, NY 10020","40.759412, -73.982221",3033,4.5,10020,chinese
IPHolyNKu-W1DPJKxWvKQw,Inase Restaurant,"1586 1st Ave, New York, NY 10028","40.77452, -73.950729",148,4.0,10028,chinese
rn6SmSqAYx2kLFIAxytMMQ,Kajitsu,"125 E 39th St, New York, NY 10016","40.7498614, -73.9777215",252,4.0,10016,chinese
CHW9sTtJxM6z8cqEy84aWg,VCafe,"345 Greenwich St, New York, NY 10013","40.718499, -74.0103228",200,3.5,10013,chinese
B9Mbi12NpBJkZcRtQNtMBA,Malaysia Grill,"224 W 104th St, New York, NY 10024","40.79948, -73.96775",294,4.0,10024,chinese
_IkMfWpOkQXRZtJAYJUJIw,Hama Japanese Cuisine,"11 W 51st St, New York, NY 10019","40.7597846984863, -73.9776382446289",367,4.0,10019,chinese
EvAJBgBdgOt1jx1EufRN7w,Jin Ramen,"462 Amsterdam Ave, New York, NY 10024","40.7854, -73.97709",929,4.0,10024,chinese
aiePDScoKCp5jbQPJXNtFw,Saigon Social,"172 Orchard St, New York, NY 10002","40.721476, -73.988248",69,4.5,10002,chinese
ynIx549QFj29o84y1RSGyw,Bao Bao Cafe,"61 Lexington Ave, Unit B, New York, NY 10010","40.740829, -73.983474",477,4.0,10010,chinese
t7BIiUN0tFg33kySuuQ0aQ,Masa,"10 Columbus Cir, Fl 4, Time Warner Center, New York, NY 10019","40.7678667, -73.9825734",332,4.0,10019,chinese
g512kssHLLTdDbUJHTmJFw,Stick To My Pot Potsticker,"224 W 35th St, New York, NY 10001","40.75202, -73.99121",148,4.5,10001,chinese
ev6e12vhY_0y4qE1cRhv0A,Udon Izakaya West 46 Midtown,"150 E 46th St, New York, NY 10017","40.7535446865563, -73.9735724478504",1036,4.0,10017,chinese
jIbFA311ECY4Fv4L0JikdQ,Just Pho,"252 W 31st St, New York, NY 10001","40.74989, -73.99425",185,4.0,10001,chinese
EN9_LsFpY44Hkzcnu0jfIg,Dynasty Dim Sum,"381 3rd Ave, New York, NY 10016","40.74148, -73.98087",176,4.0,10016,chinese
YCen62jqSWhPOAorQjSZdQ,MoonHouse,"1810 3rd Ave, New York, NY 10029","40.788337, -73.947502",105,3.5,10029,chinese
NmJ2xtfZrscfWB_a5wEbXQ,Home's Kitchen Chinese Restaurant,"22 E 21st St, New York, NY 10010","40.73944, -73.98912",184,3.5,10010,chinese
Dqp5Itsj9dN0Ewz8Gm853g,Philippe Downtown,"355 W 16th St, New York, NY 10011","40.74213, -74.0038",96,4.0,10011,chinese
oJjMYhA6z1_BVaQpSdyl8g,Golden Forest,"353 Grand St, New York, NY 10002","40.7167, -73.98945",182,4.0,10002,chinese
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading Company,"311 Church St, New York, NY 10013","40.719623, -74.003904",759,4.0,10013,chinese
pGYovGGnxm0tMmkiQJPygA,Ume Williamsburg,"237 Kent Ave, Brooklyn, NY 11249","40.71657, -73.96559",189,4.0,11249,chinese
e5wK3I_THzF4Ce_OgoSCQw,MOKYO,"109 St Marks Pl, New York, NY 10009","40.727223, -73.983878",87,4.5,10009,chinese
teuwAtlOMQq7pEl1oQtXVg,Banh,"942 Amsterdam Ave, New York, NY 10025","40.80085, -73.96562",41,4.5,10025,chinese
6LfskUyZzmcDSV6h5kOwGw,Peking Duck House,"28 Mott St, Ste A, New York, NY 10013","40.71461, -73.99871",864,3.5,10013,chinese
2J3--ZI6CcoYLWSYYVdt7Q,Milu,"333 Park Ave S, New York, NY 10010","40.741084, -73.985324",55,4.5,10010,chinese
TbbpihlBxYidyE_O65Ajbw,Hay Hay Roasted,"81 Mott St, New York, NY 10013","40.71663080185816, -73.9981349",17,4.5,10013,chinese
wNhO_9gY-ZRZEBSA2anXtA,Native Noodles,"2129 Amsterdam Ave, New York, NY 10032","40.83824104348622, -73.93765379999999",22,5.0,10032,chinese
5Akss-swwfyoSVeIsDBbvw,Basta Pasta,"37 W 17th St, New York, NY 10011","40.73881, -73.99407",1449,4.0,10011,chinese
6qK0MyhsXYLgMSPWZdleGA,Dai Hachi Sushi,"1074 2nd Ave, New York, NY 10022","40.75886, -73.96539",200,4.0,10022,chinese
Wq9cARVEwOmoqfg41mNRNg,Noree Thai Bazaar,"274 Grand St, New York, NY 10002","40.7178949956625, -73.9928582310677",178,4.0,10002,chinese
u0qfikB-ppp6UwoNKqxlRw,Flame,"100 W 82nd St, New York, NY 10024","40.78396, -73.97444",422,4.0,10024,chinese
jWuUibgnTGsJibOrr6UUSw,Haidilao Hotpot,"138-23 39th Ave, Flushing, NY 11354","40.76099, -73.827853",1163,4.5,11354,chinese
HR_a2QSA_KJZIakufAJUmg,Szechuan Gourmet - Coming Soon!,"21 W 39th St, New York, NY 10018","40.75226, -73.98363",3,3.5,10018,chinese
AfiSqDmx7Q3qLLgAvhHSRQ,Blue Seafood Bar,"856 Ninth Ave, New York, NY 10019","40.76685, -73.98615",154,4.0,10019,chinese
AvTezlpt3GXTdSEnXbHP4w,Fatima's Halal Kitchen,"25-25 Broadway, Astoria, NY 11106","40.7631186084319, -73.9275405041124",404,4.0,11106,chinese
IoAUbSudW1Mds5_XY_01Rg,Mission - Brooklyn,"599 Johnson Ave, Brooklyn, NY 11237","40.70933, -73.92315",74,3.5,11237,chinese
DNSFvZtdsqkaidmFSpm-Jw,Soba Noodle Azuma,"251 W 55th St, New York, NY 10019","40.76526, -73.9832",300,4.0,10019,chinese
7ZecxKox2SiVtsNDWphJZQ,Limani,"45 Rockerfeller Plz, New York, NY 10111","40.7593809598193, -73.9778140767212",441,4.0,10111,chinese
Aux2Mp7bGnF3S6h60ab3iQ,Yummy City,"1557 Lexington Ave, New York, NY 10029","40.7879244458184, -73.948986355818",49,4.5,10029,chinese
npiIhpcWePbVT3JYEcy3zg,Wayan,"20 Spring St, New York, NY 10012","40.7213813139202, -73.9950757664721",253,4.5,10012,chinese
8ZBbl3VN-cu6PFOL0D7-8A,Hunan Village,"339 Lexington Ave New York Ny, New York, NY 10016","40.749688, -73.977171",6,4.0,10016,chinese
vQcK7BH6maW9dAZWJOuW3Q,The Mermaid Inn,"570 Amsterdam Ave, New York, NY 10024","40.7887398925594, -73.9744491607132",1125,4.0,10024,chinese
5uTJ_4fWfT1ImuwCLN9xGA,Shanghai Best,"95 Montgomery St, Jersey City, NJ 07302","40.7168947, -74.0387484",384,3.0,07302,chinese
SKoMUaQewpMdj1Mg8QvBNw,Nobu Downtown,"195 Broadway, New York, NY 10007","40.7107732, -74.0095804",420,3.5,10007,chinese
kHlYnhMOoMBbe3VCZflpKQ,Spy C Cuisine,"72-06 Austin, Forest Hills, NY 11375","40.71903, -73.84249",241,4.0,11375,chinese
OFfZUS-nu6NDnsWe1B2bUQ,TONCHIN NEW YORK,"13 W 36th St, New York, NY 10018","40.7502727, -73.9844951",1267,4.5,10018,chinese
vw_Xsqnep2odsL3l5-Tn1w,P.F. Chang's To Go,"938 3rd Ave, New York, NY 10022","40.7598503, -73.968008",10,3.0,10022,chinese
GJZnf3B-ADjlCV1NXsHvGQ,Tang's Garden,"1328 3rd Ave, New York, NY 10021","40.7722574, -73.9589547",100,3.0,10021,chinese
xscOfj1dMkEKvhrRruLpIg,Quantum Leap,"226 Thompson St, New York, NY 10012","40.729212, -73.9988513",659,4.0,10012,chinese
rKeLuHDI3PQZsPSVCEMHtw,Wondee Siam,"792 9th Ave, New York, NY 10019","40.76495, -73.98747",1031,4.0,10019,chinese
IQ91FltwJmIPhS6fKKf2pw,China 1 Kitchen,"609 Main St, New York, NY 10044","40.7632023290684, -73.9490040654764",56,3.0,10044,chinese
vZgJyMZlpSSS_Y-duxd4_A,Kings Co Imperial,"20 Skillman Ave, Brooklyn, NY 11211","40.71512, -73.95097",315,4.0,11211,chinese
diz6_4TVSP6EdWEZCZ0Acg,Kaoru,"306 E 46th St, New York, NY 10017","40.75202, -73.96977",374,4.5,10017,chinese
tXZOJhUUknjTRRo9j4ckZg,Farida Central Asian Cuisine & Grill,"498 9th Ave, New York, NY 10018","40.75568, -73.99441",348,4.0,10018,chinese
l6ZFhrONGp0b80bxnOFiwg,Ogawa Japanese Restaurant,"36 E 4th St, New York, NY 10003","40.7271957397461, -73.9922714233398",83,3.5,10003,chinese
f7jZvRH-h76F4emzvKytaQ,Tuk Tuk,"4906 Vernon Blvd, Long Island City, NY 11101","40.743232, -73.954254",700,4.0,11101,chinese
ZiGeqmXH55hVegpqnqoznw,Aquarius Seafood Restaurant,"230-234 Main St, Fort Lee, NJ 07024","40.8515556, -73.9718064",286,3.5,07024,chinese
inp9N7bo9zqQSa8h8UBhqg,Empire Szechuan,"193 Columbus Ave, New York, NY 10023","40.775683, -73.980178",237,2.5,10023,chinese
7wrFd9tnIBMClzDnrWdSNw,Chinatown Kitchen,"450 60th St, West New York, NJ 07093","40.7885757502878, -74.0158536518411",10,4.5,07093,chinese
Fv6ueSQwc_ITpXEhybHvtA,Haru Sushi,"229 West 43rd St, Unit 221, New York, NY 10036","40.7574225387188, -73.9874100349182",781,3.5,10036,chinese
MaZWYgvu08NLQVRcDGGvqQ,Zhen Wei Fang 臻味坊,"207 Bowery, New York, NY 10002","40.72128, -73.99343",193,4.0,10002,chinese
ySIIdmS4oh-QL2dny7GscA,Riko Peruvian Cuisine,"409 8th Ave, New York, NY 10001","40.750076, -73.995422",723,4.0,10001,chinese
FXFQJmhK6elesopXdhjvFQ,Amber,"103 W 70th St, New York, NY 10023","40.7764053344727, -73.9798736572266",122,4.0,10023,chinese
5-cv4xv4IBao7N1LSH6tHA,Der Krung Thai Cuisine,"860 9th Ave, New York, NY 10019","40.7670715, -73.9861371779099",233,4.0,10019,chinese
J9UA6rzI5WW_cDGjwDnF5g,Tsurutontan Udon Noodle Brasserie,"21 E 16th St, New York, NY 10003","40.73678, -73.9910699",1907,4.0,10003,chinese
RoXFN-T1s6moM5smbY_5Gw,Mee Noodle Shop,"795 9th Ave, New York, NY 10019","40.7653751, -73.9879042",512,3.0,10019,chinese
wo7-TKh4B37RTBjPNtkp7w,Chengdu1,"166 15th St, Jersey City, NJ 07310","40.7323552298113, -74.039612951068",91,3.5,07310,chinese
bGOZTD9O00OkVA1Pkt3OuQ,A A Jing,"689 9th Ave, New York, NY 10036","40.762, -73.99041",292,3.5,10036,chinese
01isnBO1rFO2LTOeNfYl9w,Hillstone Restaurant,"378 Park Ave S, New York, NY 10010","40.7427534, -73.9847308",968,4.0,10010,chinese
pNe8ZCkGTe4cXfKdOF7kYQ,Ise Restaurant,"63 Cooper Sq, New York, NY 10003","40.7291024, -73.9900618",468,4.5,10003,chinese
2VpurA2lb-q90nmALklNcA,Perry St,"176 Perry St, New York, NY 10014","40.73442, -74.00971",945,4.0,10014,chinese
f_OiLWqldSmNy1MAvtWlPQ,Cyclo,"5-51 47th Ave, Long Island City, NY 11101","40.745714, -73.953549",519,4.0,11101,chinese
OvdCm3j_5HzItolfvwrEUA,Lilli & Loo,"1026 3rd Ave, New York, NY 10065","40.762818, -73.966077",404,3.5,10065,chinese
VpInBiE272MaN1Hi0DA-Zw,Sachi Asian Bistro,"713 2nd Ave, New York, NY 10016","40.7478, -73.97406",215,4.0,10016,chinese
Q1TpfbuPwKPFrNFyu-u2_g,Han Dynasty,"1 Dekalb Ave, Brooklyn, NY 11201","40.6911319610036, -73.9825977757573",295,3.5,11201,chinese
zqyGYIiCXL1Hz8KVZxbylQ,Hello Saigon,"180 Bleecker St, New York, NY 10012","40.7289399955423, -74.0009501203895",322,4.0,10012,chinese
R18bhjYmKxpwfkwGFlWW2g,Hanbat Restaurant,"53 W 35th St, New York, NY 10001","40.75015, -73.9863",498,3.5,10001,chinese
ONQRhDuWv0e9R5xOiI7YAA,Gyu-Kaku Japanese BBQ,"321 W 44th St, Unit 103, New York, NY 10036","40.75908, -73.98989",1238,4.0,10036,chinese
hWkbadE0u-Eiqg9SAm176Q,Our Place China Chalet,"242 E 79th St, New York, NY 10075","40.7733383, -73.9558029",63,3.0,10075,chinese
orlw_H0iQGjy_vtK-ZMvnQ,Nice Day Chinese Takeout,"135 W 41st St, New York, NY 10036","40.754889, -73.985724",6,4.0,10036,chinese
4OGtGzKP6fvRu7MfQMRSEQ,Hong Kong,"1703 Lexington Ave, New York, NY 10029","40.7926783064322, -73.9457814748688",16,4.0,10029,chinese
LztkKM-lvRraBbS9TVXzcg,Yiwanmen,"150 Mott St, New York, NY 10013","40.7193132739237, -73.9962630421457",151,4.0,10013,chinese
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,"139 E 45th St, New York, NY 10017","40.7533111572266, -73.9739227294922",150,3.0,10017,chinese
kwq1W0opBnOYKoUXWYyQ5g,Momokawa,"1466 1st Ave, New York, NY 10075","40.77047, -73.9537",173,4.0,10075,chinese
nxTEuWKzkK1tCF4LrhFSUQ,Pig and Khao,"68 Clinton St, New York, NY 10002","40.71926, -73.98475",1657,4.0,10002,chinese
7Q68kpPS6okcC8Kkw7g42A,Sushi Lab Rooftop NYC,"132 West 47th St, New York, NY 10036","40.758417, -73.983301",142,4.0,10036,chinese
